Type, Id, Timestamp, Message
COMMENT,2070,2013-08-29 03:33:48,"แต้มสุดท้ายให้ มง คนนี้ค่ะ"
COMMENT,2070,2013-08-29 03:33:48,"ที่ลืมไม่ได้คือ ทีมผู้บรรยายได้สนุก มีความลื่นไหล ไม่บรรยายเยอะไป ให้ข้อมูล ทำการบ้านเกี่ยวกับวอลเล่ย์บอลมาอย่างดี ขอชื่นชมจากใจจริงค่ะ"
COMMENT,2070,2013-08-29 03:33:48,""
COMMENT,2070,2013-08-29 03:33:48,"ลูกสุดท้ายไม่ใช่ปลื้มจิตเสริฟ์นะเป็นน้องเตย หัตถยา เสริฟ์"
POST,2071,2013-08-28 22:25:18,"🔴 ON-AIR #ช่อง13 เปิดดูรีรันวอลเลย์บอล ญ Match พลิกประวัติศาสตร์ ระหว่าง  ทีม 🇹🇭 ไทย-🇧🇷 บราซิล  ไทยชนะบราซิล 3:0 เซต  #wgp2017  ชมเลย >> 🖥 เปิดทีวีไปที่ #ช่อง13 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch13Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp"
POST,2072,2013-08-28 20:23:35,"📌 วันนี้ 🌞วันอาทิตย์อีกแล้ว  Ch3thailand TV Guide วันที่ 16 กค. 2560 ขอแนะนำความมันส์สุด! และสาระความบันเทิงให้ชมตั้งแต่สายจนถึงเวลาเข้านอน🌜 จากช่อง #ช่อง33, #ช่อง28, และ #ช่อง13   เลือกดูได้ตามความชอบของคุณ ดังนี้  ---------------------------------------------- 🎭คอละคร ---------------------------------------------- #ช่อง28 10:30 น. ละครแรงปรารถนา #ช่อง28 12:45 น. รายการตะลุยกองถ่าย  #ช่อง13 16:30 น. ละครข้าบดินทร์  #ช่อง28 18:20 น. ละครคุณสามี (กำมะลอ) ที่รัก  #ช่อง33 20:15 น. 🔥ละครกามเทพปราบมาร   ---------------------------------------------- 🏐 คอกีฬา  ----------------------------------------------  วอลเลย์บอล (สำหรับการชมในประเทศไทย 🇹🇭) #ช่อง13 11.15 น. ถ่ายทอดสดวอลเลย์ ญ คู่ญีปุ่น VS บราซิล #ช่อง33 14:00 น. 🔥ถ่ายทอดสดวอลเลย์ ญ คู่ไทย VS เซอร์เบีย #ช่อง13 14.20 น. ถ่ายทอดสดวอลเลย์ ญ คู่จีน VS สหรัฐ #ช่อง13 21.30 น. ถ่ายทอดสดวอลเลย์ ญ คู่โดมินิกัน VS เบลเยี่ยม #ช่อง13 00.00 น. ถ่ายทอดสดวอลเลย์ ญ คู่รัสเซีย VS ฮอลแลนด์ #ช่อง28 01.15 น. ถ่ายทอดสดวอลเลย์ ญ คู่โปแลนด์ VS เกาหลี  เทควันโด 14:00 น. ถ่ายทอดสดการแข่งขันกีฬาเทควันโด ไทย พรีเมียร์ลีก 2017 สนามที่ 1   ---------------------------------------------- 💃คอหนังซีรีย์  ---------------------------------------------- #ช่อง28 11.45 น. ภาพยนตร์จีนผลิกฟ้ายุทธจักรจอมทรนง   ---------------------------------------------- 🎩 วาไรตี้-เกมส์โชว์ ---------------------------------------------- #ช่อง33 12:15 น. ศึก 12 ราศี #ช่อง33 13:15 น. รายการ 3 แซบ #ช่อง33 16:10 น. Singer Auction  #ช่อง33 17:00 น. Dundara #ช่อง33 18:20 น. La Banda  ---------------------------------------------- 👨 คอข่าว-กระแส ---------------------------------------------- #ช่อง33 10:30 น. เรื่องเล่า เสาร์ อาทิตย์ #ช่อง33  22:30 น. ข่าว 3 มิติ    อย่าลืม!! 🖥 เปิดทีวีไปที่ #ช่อง33, #ช่อง28, และ #ช่อง13 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch33Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp"
COMMENT,2072,2013-08-28 20:23:35,""
POST,2073,2013-08-28 16:52:45,"ใสๆ แบ๊วๆ มังแกว แตงกวา จริงๆ #เพลิงบุญ #ช่อง33 #เร็วๆนี้"
COMMENT,2073,2013-08-28 16:52:45,"โห รอดูเจนี่ชุดนี้เลย"
COMMENT,2073,2013-08-28 16:52:45,"รอชมค่ะ"
COMMENT,2073,2013-08-28 16:52:45,""
COMMENT,2073,2013-08-28 16:52:45,"ไม่มีใครแก่เกินเรียน"
COMMENT,2073,2013-08-28 16:52:45,"ชอบเบลล่าติดตามเเน่นอน"
COMMENT,2073,2013-08-28 16:52:45,"เป็นอีกเรื่องที่ต้องดู"
POST,2074,2013-08-21 16:27:52,"บ่าย 2 โมง วันนี้มาชมการถ่ายทอดสดการแข่งขัน เทควันโด ไทยพรีเมียร์ ลีก 2017 ทางช่อง 28 #ch3thailand    ถ่ายทอดสดทาง 🖥 TV เท่านั้นค่ะ"
COMMENT,2074,2013-08-21 16:27:52,"ตรงกะวอลเลย์เลยค่ะ"
POST,2075,2013-08-27 20:24:35,"ดวงชะตาประจำวันอาทิตย์ที่ 16 ก.ค. มาแล้วจ้า ใครราศีไหน? ถูกใจก็กดไลค์ กดแชร์ให้แอดเลยนะจ๊ะ  #ดูดวง #Ch3Thailand"
COMMENT,2075,2013-08-27 20:24:35,"Ousa Kaewwila ราศีเมษใช่ ราศีตุลย์แม่นปะ"
COMMENT,2075,2013-08-27 20:24:35,"Pimpapat Angkinun"
COMMENT,2075,2013-08-27 20:24:35,"Dopdap Kohadapt"
POST,2076,2013-08-27 16:54:22,"เริ่มต้นแล้ว กับการแข่งขันวอลเลย์บอลหญิง #WPG2017 คู่แรกของวัน เปอร์โตริโก พบ เช็ก  🔴 ON-AIR 7:00 น. เป็นต้นไป #ช่อง13  🖥 เปิดทีวีไปที่ #ช่อง13 หรือ 💻 ดูสดออนไลน์ (สำหรับการชมออนไลน์ใน 🇹🇭 ประเทศไทย) ได้ที่ http://bit.ly/ch13Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp ----------------------------------------------------  แฟนกีฬาห้ามพลาด! ช่อง3 ถ่ายทอดสดศึกวอลเลย์บอล ระดับโลก FIVB Volleyball World Grand Prix 2017 ทุกแมตช์ ตั้งแต่วันนี้ถึง 6 ส.ค. 2560 ดูตารางแข่งขัน http://www.ch3thailand.com/news/promote/8624 ดูย้อนหลังการแข่งขันวอลเลย์บอลหญิง http://bit.ly/Ch3W-GP2017-Rerun #wgp2017 #ch3thailand"
COMMENT,2076,2013-08-27 16:54:22,"อดดูเลย"
COMMENT,2076,2013-08-27 16:54:22,"ทำไมไม่ไลย์สดค่ะ"
COMMENT,2076,2013-08-27 16:54:22,"謝謝  :)"
POST,2077,2013-08-27 12:42:48,"แฟนกีฬาห้ามพลาด! ช่อง3 ถ่ายทอดสดศึกวอลเลย์บอล ระดับโลก FIVB Volleyball World Grand Prix 2017 ทุกแมตช์ ตั้งแต่วันนี้ถึง 6 ส.ค. 2560  มาร่วมเชียร์นักตบลูกยางหญิงทีมชาติไทย 🔥🔥บ่ายนี้! คู่สำคัญ ทีมไทยและเซอร์เบีย เวลา 14.00 น. #ช่อง33 🔥🔥 และดูต่อเนื่องไปถึงเที่ยงคืน  ดูตารางแข่งขัน http://www.ch3thailand.com/news/promote/8624  ดูย้อนหลังการแข่งขันวอลเลย์บอลหญิง http://bit.ly/Ch3W-GP2017-Rerun  #วอลเลย์บอลหญิง #Ch3Thailand #WGP2017"
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
COMMENT,2077,2013-08-27 12:42:48,""
POST,2078,2013-08-27 12:33:42,"ตารางออกอากาศประจำวันอาทิตย์ที่ 16 ก.ค. ของ #ช่อง33  ติดตามผังรายการช่อง3 เพิ่มเติมที่ ch3thailand.com/ผังรายการช่อง3  #Ch3Thailand #ผังรายการช่อง33 #ช่อง3"
COMMENT,2078,2013-08-27 12:33:42,"มาสเตอร์เชฟวันไหนครับ"
POST,2079,2013-08-27 12:29:22,"ตารางออกอากาศประจำวันอาทิตย์ที่ 16 ก.ค. ของ #ช่อง28  ติดตามผังรายการช่อง3 เพิ่มเติมที่ ch3thailand.com/ผังรายการช่อง3  #Ch3Thailand #ผังรายการช่อง28 #ช่อง3"
POST,2080,2013-08-27 12:13:38,"ตารางออกอากาศประจำวันอาทิตย์ที่ 16 ก.ค. ของ #ช่อง13  ติดตามผังรายการช่อง3 เพิ่มเติมที่ ch3thailand.com/ผังรายการช่อง3  #Ch3Thailand #ผังรายการช่อง13 #ช่อง3"
COMMENT,2080,2013-08-27 12:13:38,"วันนี้ได้ดูละคร ข้าบดินทร์ แล้ว😄"
POST,2081,2013-08-27 12:10:45,"วันนี้วันพระ วันอาทิตย์ที่ 16 กรกฎาคม 2560 #Ch3Thailand"
POST,2082,2013-08-03 02:14:32,"วันนี้มาชมการถ่ายทอดสด การแข่งขันวอลเลย์บอล FIVB VOLLEYBALL WORLD GRAND PRIX 2017 🏐 ทางช่อง 3 ทั้ง 3 ช่อง #Ch3Thailand . 📲 สามารถติดตามชมถ่ายทอดสดทางออนไลน์ผ่านทาง www.ch3thailand.com และ แอพพลิเคชั่น 3LIVE"
COMMENT,2082,2013-08-03 02:14:32,"รอเชียร์ๆ"
POST,2083,2013-08-27 08:37:18,"ทั่วไทยมีฝนตกหนาแน่นและตกหนักบางพื้นที่ในภาคอีสาน ตะวันออก และภาคใต้"
POST,2084,2013-08-23 21:28:45,"สำหรับแฟนๆ ที่พลาดชมรายการของช่อง 3 สามารถดูย้อนหลังรายการต่างๆ ได้ทีนี่นะค่ะ   💘THE CUPIDS บริษัทรักอุตลุด กามเทพปราบมาร EP5  http://www.ch3thailand.com/ละครย้อนหลัง/drama/51493/The-Cupids-บริษัทรักอุตลุด-ตอน-กามเทพปราบมาร-EP-5-ตอนที่-1-9.html  🔫 ฝันรักฝันสลาย EP.2 ตอนที่ 1/3 http://www.ch3thailand.com/ละครย้อนหลัง/drama/51455/ฝันรักฝันสลาย-EP-2-ตอนที่-1-3.html   🏐  วอลเลย์บอลหญิง WGP 2017 http://www.ch3thailand.com/รายการย้อนหลัง/rerun/2/493/วอลเลย์บอลหญิง-WGP-2017"
POST,2085,2013-08-23 15:20:45,"🔴 ON-AIR #ช่อง33 เปิดดู "รายการข่าวสามมิติ" ได้เลยค่ะ ตอนนี้   ---------------------------------------------------- 🖥 เปิดทีวีไปที่ช่อง33 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch33Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp  รายละเอียดรายการ http://www.ch3thailand.com/รายการช่อง3/krobkruakao/42/ข่าว-3-มิติ.html"
POST,2086,2013-08-23 01:16:19,"🔴 ON-AIR  21:30 น. เป็นต้นไป #ช่อง13 วอลเลย์บอลหญิงทีมเนเธอแลนด์ VS โดมินิกัน มันส์จริงๆ!   ชมเลย (สำหรับการชมออนไลน์ใน 🇹🇭 ประเทศไทย) 🖥 เปิดทีวีไปที่ #ช่อง13 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch33Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp  ---------------------------------------------------- แฟนกีฬาห้ามพลาด! ช่อง3 ถ่ายทอดสดศึกวอลเลย์บอล ระดับโลก FIVB Volleyball World Grand Prix 2017 ทุกแมตช์ ตั้งแต่วันนี้ถึง 6 ส.ค. 2560  ดูตารางแข่งขัน http://www.ch3thailand.com/news/promote/8624  ดูย้อนหลังการแข่งขันวอลเลย์บอลหญิง http://bit.ly/Ch3W-GP2017-Rerun  #wgp2017 #ch3thailand"
COMMENT,2086,2013-08-23 01:16:19,"ขอภาพหน่อยค่ะ ใครกำลังดูบ้างงง แอดเหงา"
COMMENT,2086,2013-08-23 01:16:19,"อย่างมันคับ โดมิ ได้ 2 set ก่อนแต่ปิดเกมไม่ลง โดนส้มๆพลิกชนะเฉยเรย"
COMMENT,2086,2013-08-23 01:16:19,"กำลังดูเลยค่ะ"
COMMENT,2086,2013-08-23 01:16:19,""
POST,2087,2013-08-22 22:33:15,"Quiz ทายบท! วันนี้ บอส (ภีม) พูดว่าอะไรในฉากนี้?   ------------------------------------ วราลี : บอสพาชั้นมาที่นี่คะ  ------------------------------------ ภีม : ผมอยากพาคุณกลับมาที่จุดเริ่มต้นของเรา  ที่ตรงนี้คือที่-ที่เราได้ลูกค้าคนแรก  ที่ตรงนี้ คือความประทับใจระหว่างเราสองคน   ในวันที่เราจะพัฒนากันไปมากกว่าคำว่าเจ้านาย ลูกน้อง  ผมก็อยากให้มันเกิดขึ้น ณ  ที่ตรงนี้    ------------------------------------ วราลี : บอสกำลังจะบอกอะไรกับชั้นคะ   ------------------------------------ ภีม : ไม่ได้บอก  แต่กำลังจะขอ... ***[ทายบท]***** ------------------------------------  อ้าว! ใครรู้บอกหน่อยนะคะ แอดดูไม่ทันอ่ะ   #กามเทพปราบมาร #Ch3Thailand"
COMMENT,2087,2013-08-22 22:33:15,"เป๋นแฟนกับผมนะวราลี ^_^"
COMMENT,2087,2013-08-22 22:33:15,"เป็นแฟนกับผมนะ"
COMMENT,2087,2013-08-22 22:33:15,"ขอคุณเป็นแฟน"
COMMENT,2087,2013-08-22 22:33:15,"ขอคุนแต่งงานครับ"
POST,2088,2013-08-22 09:06:32,"เดินหน้าจีบเข้าไปนายภีม สู้ๆๆ #กามเทพปราบมาร #ช่อง33"
POST,2089,2013-08-22 08:07:59,"กรี๊ด!!!! #กามเทพปราบมาร #ช่อง33"
COMMENT,2089,2013-08-22 08:07:59,"อ๊ากๆๆอิจฉา ช่า ช่า"
POST,2090,2013-08-22 08:03:35,"ทำไม อะไร ยังไง ทำไมถึงเป็นแบบนี้ เปิดเลย #กามเทพปราบมาร #ช่อง33"
COMMENT,2090,2013-08-22 08:03:35,"นี่ขนาดว่าเลอะนะ หลุยยังหล่อยู่เลย"
COMMENT,2090,2013-08-22 08:03:35,"ตัวไร"
POST,2091,2013-08-22 04:22:49,"เจ๊ลี สวยผุดๆๆๆ #กามเทพปราบมาร #ช่อง33"
COMMENT,2091,2013-08-22 04:22:49,"Live. สดให้ดูหน่อย #ทีมไม่มีทีวี ไม่มีเน็ต ดูยูทูป"
COMMENT,2091,2013-08-22 04:22:49,""
COMMENT,2091,2013-08-22 04:22:49,"สวยมากค่ะคุนแม่ลูกแฝด"
COMMENT,2091,2013-08-22 04:22:49,""
POST,2092,2013-08-21 18:51:05,"💭 Spoil ด้วยภาพ "ละคร💘 กามเทพปราบมาร" คืนนี้ ด้วยภาพช็อตเด็ด (แอบเอามาให้ดูก่อนนะ Exclusive สุดๆ) มีฉากสนุกหลายตอน ไม่เล่าล่ะว่าคืออะไร ต้องรอดูคร้าา    **แอดการันดีความสนุก! มันส์! ฮาทุกฉาก ทุกตอน**  🖥 เปิดทีวี #ช่อง33 รอเลย!  💻 รอดูสดออนไลน์ได้ที่ http://bit.ly/ch33Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp  ดูย้อนหลัง http://www.ch3thailand.com/ละครย้อนหลัง/rerun/1/438/The-Cupids-บริษัทรักอุตลุด-กามเทพปราบมาร"
COMMENT,2092,2013-08-21 18:51:05,""
COMMENT,2092,2013-08-21 18:51:05,""
COMMENT,2092,2013-08-21 18:51:05,"รักก้อง 😚😚"
POST,2093,2013-08-21 15:07:02,"ผลการแข่งขันวอลเลย์บอลหญิงเวิลด์กรังด์ปรีซ์ 2017 คู่ที่สามของวัน จีนเอาชนะตุรกี 3-1 เซต ----------------------------------------------------  แฟนกีฬาห้ามพลาด! ช่อง3 ถ่ายทอดสดศึกวอลเลย์บอล ระดับโลก FIVB Volleyball World Grand Prix 2017 ทุกแมตช์ ตั้งแต่วันนี้ถึง 6 ส.ค. 2560  ดูตารางแข่งขัน http://www.ch3thailand.com/news/promote/8624  ดูย้อนหลังการแข่งขันวอลเลย์บอลหญิง http://bit.ly/Ch3W-GP2017-Rerun  #wgp2017 #ch3thailand #FIVBGrandPrix"
POST,2094,2013-08-21 13:17:52,"เช้าวันอาทิตย์นี้พาไปเที่ยววัดดังเมืองจันทบุรี ในรายการ #เที่ยวละไมไทยแลนด์เวิลด์ ทางช่อง 33 #ch3thailand"
POST,2095,2013-08-16 11:11:32,"คืนนี้อย่าลืมชม #คืนสำคัญ หนุ่มเจมส์ มาร์ เปิดสำนักกลางรายการ ห้ามพลาด! ทางช่อง 33 #ch3thailand"
COMMENT,2095,2013-08-16 11:11:32,""
POST,2096,2013-08-21 01:27:59,"มาแล้ว ดูเลย #ช่อง28 ละครรีรัน "คุณสามี (กำมะลอ) ที่รัก" ละครแนวโรแมนติก-คอมเมดี้  นำแสดง โฬม พัชฏะ, ชมพู่ อารยา, น๊อต วรฤทธิ์, เมย์ เฟื่องอารมณ์  ---------------------------------------------- อย่าลืม!! 🖥 เปิดทีวีไปที่ #ช่อง28 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch28Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp  ---------------------------------------------- เรื่องย่อ เมื่อ ผู้หญิงในฝัน หล่นตุ๊บมาตรงหน้า เขาจะแปรเปลี่ยนคู่รักกำมะลอ เป็นความรักที่แท้จริงอย่างไร ฤชวี (โฬม พัชฏะ) หนุ่มหล่อแสนดีนักเขียนระดับเบสท์เซลเลอร์ ได้มาพบกับ พิมภา (ชมพู่ อารยา) ด้วยความบังเอิญ เมื่อฤชวี ได้เจอ พิมภา ก็ทำให้เขารู้จักกับคำว่าตกหลุมรัก แต่เพราะรู้จักความรักโดยที่ยังไม่ได้ตั้งตัว ทำให้เขาได้ปล่อยผู้หญิงในฝันของเขาไป แต่เหตุการณ์ไม่ได้จบเพียงเท่านั้น แต่ด้วยความบังเอิญหรือ กามเทพลิขิต ทำให้ทั้ง ฤชวี และ พิมภา ต้องมาทำงานร่วมกัน และ ต้องมาแต่งงานกัน แบบกำมะลอ แต่ด้วยความที่ต้องใช้ชีวิตอยู่ด้วยกัน ทำให้เขาและเธอเริ่มตกหลุมรักกัน แต่ด้วยทิฐิ และความหีงหวง ทำให้ทั้งคู่ไม่ยอมเปิดใจให้กันสักที เรื่องราวความรักกำมะลอ ของสามีภรรยาคู่นี้จะเป็นอย่างไร ติดตามชมได้ใน คุณสามี(กำมะลอ)ที่รัก  รายละเอียดละคร http://www.ch3thailand.com/ละครช่อง3/second/200/คุณสามี-กำมะลอ-ที่รัก.html"
POST,2097,2013-08-20 23:31:25,"คู่สามของวัน ดูเลย! #ช่อง13 การแข่งขันวอลเลย์บอลเวิลด์กรังด์ปรีซ์ 2017 ถ่ายทอดสดระหว่าง นักตบสาวจีน vs ตุรกี ---------------------------------------------------- 🖥 เปิดทีวีไปที่ช่อง 13 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch13Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp ---------------------------------------------------- แฟนกีฬาห้ามพลาด! ช่อง3 ถ่ายทอดสดศึกวอลเลย์บอล ระดับโลก FIVB Volleyball World Grand Prix 2017 ทุกแมตช์ ตั้งแต่วันนี้ถึง 6 ส.ค. 2560  ดูตารางแข่งขัน http://www.ch3thailand.com/news/promote/8624  ดูย้อนหลังการแข่งขันวอลเลย์บอลหญิง http://bit.ly/Ch3W-GP2017-Rerun  #wgp2017 #ch3thailand #FIVBGrandPrix"
POST,2098,2013-08-20 21:01:49,"มาตามคำเรียกร้อง!! คลิปรีรัน 🏐 วอลเลย์บอลหญิงนัดประวัติศาสตร์  🇹🇭 ทีมชาติไทยเอาชนะ 🇧🇷 ทีมชาติบราซิล 3 เซตรวด #WGP2017 #ช่วยกันแชร์ชัยชนะของคนไทย  💻 ดูย้อนหลังออนไลน์ได้ที่ http://bit.ly/Ch3W-GP2017-Rerun  (สำหรับการชมใน🇹🇭  ประเทศไทย) ทุกเซต! ทุกตบ! ทุกนัด! หรือ   🖥 ดูพรุ่งนี้ (16 ก.ค.) เปิดทีวีไปที่ช่อง 13 เวลา 09.30 น. หลังจบคู่ถ่ายทอดสด เปอร์โตริกา vs เช็ก ---------------------------------------------------- แฟนกีฬาห้ามพลาด! ช่อง3 ถ่ายทอดสดศึกวอลเลย์บอล ระดับโลก FIVB Volleyball World Grand Prix 2017 ทุกแมตช์ ตั้งแต่วันนี้ถึง 6 ส.ค. 2560  ดูตารางแข่งขัน http://www.ch3thailand.com/news/promote/8624"
COMMENT,2098,2013-08-20 21:01:49,"คู่เนเธอร์แลนด์กับโดมินิกัน ไมถ่ายหรอค่ะ เหนในตารางแข่งบอกว่ามีถ่าย"
COMMENT,2098,2013-08-20 21:01:49,"สนุกมาก....แต่มวยไทยไฟร์ะเอาคู่ชกมาไมสมเลย"
COMMENT,2098,2013-08-20 21:01:49,"คู่อื่นไม่ถ่ายหรอคะ"
COMMENT,2098,2013-08-20 21:01:49,"สุดยอดครับ ทีมชาติไทยวันนี้"
COMMENT,2098,2013-08-20 21:01:49,"ขอบคุณค่ะ ตอนถ่ายทอดสด ไม่ค่อยกล้าดู ลุ้นใจหาย พรุ่งนี้ดูรีรันแบบสบายๆ นักกีฬาทุกคนยอดเยี่ยมมากค่ะ 👏👏👏"
COMMENT,2098,2013-08-20 21:01:49,""
COMMENT,2098,2013-08-20 21:01:49,"สุดยอดเลยน้า"
COMMENT,2098,2013-08-20 21:01:49,"มาตามคาเรยกรอง"
COMMENT,2098,2013-08-20 21:01:49,"Aey Jareeporn Niamjan"
POST,2099,2013-08-18 09:00:39,"ชมเลย #ช่อง33 สนุกกับความไร้เดียงสาของเด็กๆ ในรายการ "Davinci เด็กถอดรหัส" กับพิธีกรซาร่า และหนุ่มกรรชัย   อย่าลืม!! 🖥 เปิดทีวีไปที่ #ช่อง33, #ช่อง28, และ #ช่อง13 หรือ 💻 ดูสดออนไลน์ได้ที่ http://bit.ly/ch33Live หรือ 📱ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp"
COMMENT,2099,2013-08-18 09:00:39,"ชอบมากกกกกกกกก"
POST,2100,2013-08-18 05:10:12,"พลิกหน้าประวัติศาสตร์! นักตบสาวไทยชนะแชมป์เก่าบราซิล 3 เซตรวด รายงานสดจากญี่ปุ่น #WGP2017"
POST,2101,2013-08-18 01:59:59,"วอลเลย์บอลจบแล้ว แอดชื่นมื่น ^_^  และรายการกีฬาวันเสาร์นี้ที่ Ch3Thailand เป็นเพียงการเริ่มต้น!  เตรียมให้พร้อม! เวลา 6 โมงเย็นวันนี้ กับการถ่ายทอดสด Thai Fight เรารักยะลา" ​Ch3Thailand รีวิวสนามการแข่งขันมาให้ชมกันก่อน จากจังหวัดยะลา   ห้ามพลาด! เริ่มเวลา 18.20 น. ทาง #ช่อง3  #ช่อง33  และ 20.00 น. #ช่อง28   🖥  TV ONLY  #ch3thailand"
POST,2102,2013-08-17 23:17:59,"คำคมกรุบกริบ วันนี้ ขอเสนอคำว่า แก่แล้วต้องดูแลสุขภาพตัวเองนะจ๊ะ #กามเทพปราบมาร #ช่อง33"
POST,2103,2013-08-17 20:25:52,"ภาพเด็ดจากจอ!! Match Point วอลเลย์บอล ญ ระหว่าง ทีม 🇹🇭 ไทย และ 🇧🇷 บราซิล ผลคือ  . . . .  ไทย ชนะ บราซิล ด้วยคะแนนะ 3:0 เซต แชร์แล้วเขียน #ไชโย #WGP2017  💻 ดูย้อนหลังออนไลน์ได้ที่ http://bit.ly/Ch3W-GP2017-Rerun  (สำหรับการชมใน🇹🇭  ประเทศไทย)  ทุกเซต! ทุกตบ! ทุกนัด! หรือ  🖥 ดูพรุ่งนี้ (16 ก.ค.) เปิดทีวีไปที่ช่อง 13 เวลา 09.30 น. หลังจบคู่ถ่ายทอดสด เปอร์โตริกา vs เช็ก"
COMMENT,2103,2013-08-17 20:25:52,"แอดดีใจมาก ช่วยกันแชร์ แล้วเขียน #ไชโย #WGP2017"
COMMENT,2103,2013-08-17 20:25:52,"แชร์กันหน่อยยยยยยยยยยย"
COMMENT,2103,2013-08-17 20:25:52,"💻 ดูย้อนหลังออนไลน์ได้ที่ http://bit.ly/Ch3W-GP2017-Rerun  (สำหรับการชมใน🇹🇭 ประเทศไทย) ทุกเซต! ทุกตบ! ทุกนัด!"
